observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
91979,1,54,47,Acropora dendrum,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99706,138,Range size,8,km^2,10,Calculated from GIS shapefile,46888026.59,raw_value,,,,,
3343,1,1,47,Acropora dendrum,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3226,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,26713596.93,raw_value,,,,,
110998,1,2,47,Acropora dendrum,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125445,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
91984,1,54,48,Acropora derawanensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99711,138,Range size,8,km^2,10,Calculated from GIS shapefile,9523871.502,raw_value,,,,,
3411,1,1,48,Acropora derawanensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3292,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,5078563.436,raw_value,,,,,
111000,1,2,48,Acropora derawanensis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125447,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
3479,1,1,49,Acropora desalwii,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3358,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,5458518.822,raw_value,,,,,
111002,1,2,49,Acropora desalwii,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125449,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
91989,1,54,49,Acropora desalwii,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99716,138,Range size,8,km^2,10,Calculated from GIS shapefile,9443719.124,raw_value,,,,,
91994,1,54,50,Acropora digitifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99721,138,Range size,8,km^2,10,Calculated from GIS shapefile,77938426.89,raw_value,,,,,
3569,1,1,50,Acropora digitifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3443,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,39226209.98,raw_value,,,,,
3543,1,5,50,Acropora digitifera,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,3418,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
111004,1,2,50,Acropora digitifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125451,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
91999,1,54,51,Acropora divaricata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99726,138,Range size,8,km^2,10,Calculated from GIS shapefile,68116995.55,raw_value,,,,,
156950,1,14,51,Acropora divaricata,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199752,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
3635,1,5,51,Acropora divaricata,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,3507,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
111007,1,2,51,Acropora divaricata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125454,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
3661,1,1,51,Acropora divaricata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3532,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,32599913.49,raw_value,,,,,
3719,1,5,52,Acropora donei,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,3587,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
3745,1,1,52,Acropora donei,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3612,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,17629164.76,raw_value,,,,,
92004,1,54,52,Acropora donei,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99731,138,Range size,8,km^2,10,Calculated from GIS shapefile,45608104.03,raw_value,,,,,
111009,1,2,52,Acropora donei,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125456,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
111011,1,2,53,Acropora downingi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125458,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
3813,1,1,53,Acropora downingi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3678,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1753847.036,raw_value,,,,,
92009,1,54,53,Acropora downingi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99736,138,Range size,8,km^2,10,Calculated from GIS shapefile,7701601.024,raw_value,,,,,
92014,1,54,54,Acropora echinata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99741,138,Range size,8,km^2,10,Calculated from GIS shapefile,50128982.08,raw_value,,,,,
3895,1,1,54,Acropora echinata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3756,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,16676893.1,raw_value,,,,,
111013,1,2,54,Acropora echinata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125460,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,hispidose,expert_opinion,,,,,
3868,1,5,54,Acropora echinata,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,3730,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
3954,1,1,55,Acropora efflorescens,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3815,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,8371523.001,raw_value,,,,,
111015,1,2,55,Acropora efflorescens,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125462,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
92019,1,54,55,Acropora efflorescens,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99746,138,Range size,8,km^2,10,Calculated from GIS shapefile,21737248.79,raw_value,,,,,
111017,1,2,56,Acropora elegans,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125464,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
92024,1,54,56,Acropora elegans,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99751,138,Range size,8,km^2,10,Calculated from GIS shapefile,7582291.686,raw_value,,,,,
4020,1,1,56,Acropora elegans,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3879,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,6093249.901,raw_value,,,,,
4078,1,1,57,Acropora elegantula,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,3937,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,80509.65437,raw_value,,,,,
111019,1,2,57,Acropora elegantula,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125466,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
92029,1,54,57,Acropora elegantula,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99756,138,Range size,8,km^2,10,Calculated from GIS shapefile,45943.42689,raw_value,,,,,
4200,1,5,59,Acropora elseyi,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4054,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
4226,1,1,59,Acropora elseyi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4079,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,33660414.4,raw_value,,,,,
92039,1,54,59,Acropora elseyi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99766,138,Range size,8,km^2,10,Calculated from GIS shapefile,67800229.21,raw_value,,,,,
111022,1,2,59,Acropora elseyi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125469,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,hispidose,expert_opinion,,,,,
156951,1,14,59,Acropora elseyi,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199753,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
160479,1,2,60,Acropora eurystoma,Complex,Acroporidae,Acroporidae,1,Global estimate,,,677,,204397,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,corymbose,expert_opinion,,,,,
111027,1,2,61,Acropora exquisita,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125474,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
92044,1,54,61,Acropora exquisita,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99771,138,Range size,8,km^2,10,Calculated from GIS shapefile,36895998.6,raw_value,,,,,
4323,1,5,61,Acropora exquisita,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4173,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
4336,1,1,61,Acropora exquisita,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4185,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,22186093.37,raw_value,,,,,
4400,1,1,62,Acropora fastigata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4247,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,6833601.098,raw_value,,,,,
4385,1,5,62,Acropora fastigata,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4233,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
92049,1,54,62,Acropora fastigata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99776,138,Range size,8,km^2,10,Calculated from GIS shapefile,9190963.33,raw_value,,,,,
111029,1,2,62,Acropora fastigata,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125476,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
4457,1,1,63,Acropora fenneri,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4304,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,501699.4861,raw_value,,,,,
111031,1,2,63,Acropora fenneri,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125478,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
92054,1,54,63,Acropora fenneri,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99781,138,Range size,8,km^2,10,Calculated from GIS shapefile,7252968.603,raw_value,,,,,
92059,1,54,64,Acropora filiformis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99786,138,Range size,8,km^2,10,Calculated from GIS shapefile,13613.41143,raw_value,,,,,
111033,1,2,64,Acropora filiformis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125480,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
4513,1,1,64,Acropora filiformis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4360,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,501699.4861,raw_value,,,,,
156952,1,14,65,Acropora florida,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199754,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
92064,1,54,65,Acropora florida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99791,138,Range size,8,km^2,10,Calculated from GIS shapefile,66956892.61,raw_value,,,,,
4574,1,5,65,Acropora florida,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4418,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
4601,1,1,65,Acropora florida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4444,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,33735645.15,raw_value,,,,,
111035,1,2,65,Acropora florida,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125482,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
92074,1,54,67,Acropora forskali,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99801,138,Range size,8,km^2,10,Calculated from GIS shapefile,25151168.17,raw_value,,,,,
111037,1,2,67,Acropora forskali,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125484,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
4744,1,1,67,Acropora forskali,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4582,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,3770758.676,raw_value,,,,,
4809,1,5,68,Acropora gemmifera,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4644,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
92079,1,54,68,Acropora gemmifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99806,138,Range size,8,km^2,10,Calculated from GIS shapefile,79767364.24,raw_value,,,,,
156954,1,14,68,Acropora gemmifera,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199756,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
111039,1,2,68,Acropora gemmifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125486,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
4835,1,1,68,Acropora gemmifera,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4669,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,39454834.74,raw_value,,,,,
156955,1,14,69,Acropora glauca,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199757,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
4908,1,5,69,Acropora glauca,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4737,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
4934,1,1,69,Acropora glauca,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4762,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,13951215.75,raw_value,,,,,
92084,1,54,69,Acropora glauca,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99811,138,Range size,8,km^2,10,Calculated from GIS shapefile,58343719.27,raw_value,,,,,
111041,1,2,69,Acropora glauca,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125488,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,tables_or_plates,expert_opinion,,,,,
92089,1,54,70,Acropora globiceps,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99816,138,Range size,8,km^2,10,Calculated from GIS shapefile,36116170.59,raw_value,,,,,
111043,1,2,70,Acropora globiceps,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125490,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
5003,1,1,70,Acropora globiceps,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4829,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,28094516.15,raw_value,,,,,
111045,1,2,71,Acropora gomezi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125492,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
5060,1,1,71,Acropora gomezi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4886,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4854568.273,raw_value,,,,,
92094,1,54,71,Acropora gomezi,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99821,138,Range size,8,km^2,10,Calculated from GIS shapefile,7289479.703,raw_value,,,,,
5142,1,1,72,Acropora grandis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,4964,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,32200590.04,raw_value,,,,,
111047,1,2,72,Acropora grandis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,125494,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_open,expert_opinion,,,,,
5115,1,5,72,Acropora grandis,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,4938,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
92099,1,54,72,Acropora grandis,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99826,138,Range size,8,km^2,10,Calculated from GIS shapefile,70060547.72,raw_value,,,,,
156956,1,14,72,Acropora grandis,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199758,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
92104,1,54,73,Acropora granulosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,605,,99831,138,Range size,8,km^2,10,Calculated from GIS shapefile,71136551.12,raw_value,,,,,
156957,1,14,73,Acropora granulosa,Complex,Acroporidae,Acroporidae,409,Indo-Pacific (unspecified),0,160,740,,199759,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),competitive,model_derived,,,,,
5233,1,1,73,Acropora granulosa,Complex,Acroporidae,Acroporidae,1,Global estimate,,,10,,5051,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,34218263.51,raw_value,,,,,
5206,1,5,73,Acropora granulosa,Complex,Acroporidae,Acroporidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,5025,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
